"purchase_date","total_price","promo_code","price_after_promo"
"2022-10-21","297000.00","GRATIS_ONGKIR","292000.00"
"2022-10-09","360750.00","GRATIS_ONGKIR","355750.00"
"2022-10-26","1575.00","GRATIS_ONGKIR","-3425.00"
"2022-10-27","127980.00","GRATIS_ONGKIR","122980.00"
"2022-10-04","125000.00","GRATIS_ONGKIR","120000.00"
"2022-10-29","239800.00","GRATIS_ONGKIR","234800.00"
"2022-10-27","17500.00","GRATIS_ONGKIR","12500.00"
"2022-10-06","650000.00","GRATIS_ONGKIR","645000.00"
"2022-10-03","26888.00","GRATIS_ONGKIR","21888.00"
"2022-10-11","64500.00","GRATIS_ONGKIR","59500.00"
"2022-10-25","534966.00","GRATIS_ONGKIR","529966.00"
"2022-10-28","125000.00","GRATIS_ONGKIR","120000.00"
"2022-10-11","128000.00","GRATIS_ONGKIR","123000.00"
"2022-10-25","520000.00","GRATIS_ONGKIR","515000.00"
"2022-10-26","179700.00","GRATIS_ONGKIR","174700.00"
"2022-10-18","3550000.00","GRATIS_ONGKIR","3545000.00"
"2022-10-16","2700.00","GRATIS_ONGKIR","-2300.00"
"2022-10-08","94000.00","GRATIS_ONGKIR","89000.00"
"2022-10-29","37990.00","GRATIS_ONGKIR","32990.00"
"2022-10-05","140000.00","GRATIS_ONGKIR","135000.00"
"2022-10-16","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-10-09","200000.00","GRATIS_ONGKIR","195000.00"
"2022-10-29","250000.00","GRATIS_ONGKIR","245000.00"
"2022-10-14","136500.00","GRATIS_ONGKIR","131500.00"
"2022-10-26","29900.00","GRATIS_ONGKIR","24900.00"
"2022-10-28","270200.00","GRATIS_ONGKIR","265200.00"
"2022-10-27","234000.00","GRATIS_ONGKIR","229000.00"
"2022-10-29","462000.00","GRATIS_ONGKIR","457000.00"
"2022-10-10","338000.00","10_10","330500.00"
"2022-10-22","63000.00","GRATIS_ONGKIR","58000.00"
"2022-10-23","300000.00","GRATIS_ONGKIR","295000.00"
"2022-10-08","73998.00","GRATIS_ONGKIR","68998.00"
"2022-10-01","59280.00","GRATIS_ONGKIR","54280.00"
"2022-10-25","7500.00","GRATIS_ONGKIR","2500.00"
"2022-10-06","100029.00","GRATIS_ONGKIR","95029.00"
"2022-10-12","135000.00","GRATIS_ONGKIR","130000.00"
"2022-10-23","281940.00","GRATIS_ONGKIR","276940.00"
"2022-10-23","2025000.00","GRATIS_ONGKIR","2020000.00"
"2022-10-03","165000.00","GRATIS_ONGKIR","160000.00"
"2022-10-16","450000.00","GRATIS_ONGKIR","445000.00"
"2022-10-22","239850.00","GRATIS_ONGKIR","234850.00"
"2022-10-28","47000.00","GRATIS_ONGKIR","42000.00"
"2022-10-17","290000.00","GRATIS_ONGKIR","285000.00"
"2022-10-19","699000.00","GRATIS_ONGKIR","694000.00"
"2022-10-18","310500.00","GRATIS_ONGKIR","305500.00"
"2022-10-25","23214.00","GRATIS_ONGKIR","18214.00"
"2022-10-23","458000.00","GRATIS_ONGKIR","453000.00"
"2022-10-29","195000.00","GRATIS_ONGKIR","190000.00"
"2022-10-23","898000.00","GRATIS_ONGKIR","893000.00"
"2022-10-20","909500.00","GRATIS_ONGKIR","904500.00"
"2022-10-11","387000.00","GRATIS_ONGKIR","382000.00"
"2022-10-20","148200.00","GRATIS_ONGKIR","143200.00"
"2022-10-03","321000.00","GRATIS_ONGKIR","316000.00"
"2022-10-14","96000.00","GRATIS_ONGKIR","91000.00"
"2022-10-06","207800.00","GRATIS_ONGKIR","202800.00"
"2022-10-17","375000.00","GRATIS_ONGKIR","370000.00"
"2022-10-08","75000.00","GRATIS_ONGKIR","70000.00"
"2022-10-01","77370.00","AWAL_GAJIAN","62370.00"
"2022-10-03","53000.00","GRATIS_ONGKIR","48000.00"
"2022-10-03","53000.00","GRATIS_ONGKIR","48000.00"
"2022-10-20","130000.00","GRATIS_ONGKIR","125000.00"
"2022-10-02","374700.00","GRATIS_ONGKIR","369700.00"
"2022-10-29","291000.00","GRATIS_ONGKIR","286000.00"
"2022-10-12","318000.00","GRATIS_ONGKIR","313000.00"
"2022-10-11","338000.00","GRATIS_ONGKIR","333000.00"
"2022-10-21","29600.00","GRATIS_ONGKIR","24600.00"
"2022-10-08","217999.00","GRATIS_ONGKIR","212999.00"
"2022-10-31","14800.00","GRATIS_ONGKIR","9800.00"
"2022-10-16","1320000.00","GRATIS_ONGKIR","1315000.00"
"2022-10-17","49000.00","GRATIS_ONGKIR","44000.00"
"2022-10-23","398000.00","GRATIS_ONGKIR","393000.00"
"2022-10-01","44400.00","GRATIS_ONGKIR","39400.00"
"2022-10-14","49500.00","GRATIS_ONGKIR","44500.00"
"2022-10-01","1300000.00","AWAL_GAJIAN","1285000.00"
"2022-10-21","192000.00","GRATIS_ONGKIR","187000.00"
"2022-10-20","55774.00","GRATIS_ONGKIR","50774.00"
"2022-10-29","239700.00","GRATIS_ONGKIR","234700.00"
"2022-10-29","170000.00","GRATIS_ONGKIR","165000.00"
"2022-10-26","179700.00","GRATIS_ONGKIR","174700.00"
"2022-10-30","158100.00","GRATIS_ONGKIR","153100.00"
"2022-10-12","506250.00","GRATIS_ONGKIR","501250.00"
"2022-10-18","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-10-28","99750.00","GRATIS_ONGKIR","94750.00"
"2022-10-30","358000.00","GRATIS_ONGKIR","353000.00"
"2022-10-05","300000.00","GRATIS_ONGKIR","295000.00"
"2022-10-30","411000.00","GRATIS_ONGKIR","406000.00"
"2022-10-11","295500.00","GRATIS_ONGKIR","290500.00"
"2022-10-28","10650000.00","GRATIS_ONGKIR","10645000.00"
"2022-10-28","89700.00","GRATIS_ONGKIR","84700.00"
"2022-10-15","458000.00","GRATIS_ONGKIR","453000.00"
"2022-10-29","64500.00","GRATIS_ONGKIR","59500.00"
"2022-10-23","399998.00","GRATIS_ONGKIR","394998.00"
"2022-10-30","59000.00","GRATIS_ONGKIR","54000.00"
"2022-10-11","159000.00","GRATIS_ONGKIR","154000.00"
"2022-10-28","95776.00","GRATIS_ONGKIR","90776.00"
"2022-10-03","578700.00","GRATIS_ONGKIR","573700.00"
"2022-10-07","270200.00","GRATIS_ONGKIR","265200.00"
"2022-10-13","29600.00","GRATIS_ONGKIR","24600.00"
"2022-10-06","650000.00","GRATIS_ONGKIR","645000.00"
"2022-10-08","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-10-13","299300.00","GRATIS_ONGKIR","294300.00"
"2022-10-03","347997.00","GRATIS_ONGKIR","342997.00"
"2022-10-03","229000.00","GRATIS_ONGKIR","224000.00"
"2022-10-30","107000.00","GRATIS_ONGKIR","102000.00"
"2022-10-09","227700.00","GRATIS_ONGKIR","222700.00"
"2022-10-27","77250.00","GRATIS_ONGKIR","72250.00"
"2022-10-21","550000.00","GRATIS_ONGKIR","545000.00"
"2022-10-31","496500.00","GRATIS_ONGKIR","491500.00"
"2022-10-05","49500.00","GRATIS_ONGKIR","44500.00"
"2022-10-10","462000.00","10_10","454500.00"
"2022-10-28","899997.00","GRATIS_ONGKIR","894997.00"
"2022-10-29","660000.00","GRATIS_ONGKIR","655000.00"
"2022-10-30","119800.00","GRATIS_ONGKIR","114800.00"
"2022-10-04","26000.00","GRATIS_ONGKIR","21000.00"
"2022-10-27","3980000.00","GRATIS_ONGKIR","3975000.00"
"2022-10-30","71000.00","GRATIS_ONGKIR","66000.00"
"2022-10-10","120000.00","10_10","112500.00"
"2022-10-13","218000.00","GRATIS_ONGKIR","213000.00"
"2022-10-27","55000.00","GRATIS_ONGKIR","50000.00"
"2022-10-22","356644.00","GRATIS_ONGKIR","351644.00"
"2022-10-08","495000.00","GRATIS_ONGKIR","490000.00"
"2022-10-15","10000.00","GRATIS_ONGKIR","5000.00"
"2022-10-04","50520.00","GRATIS_ONGKIR","45520.00"
"2022-10-08","70500.00","GRATIS_ONGKIR","65500.00"
"2022-10-09","321000.00","GRATIS_ONGKIR","316000.00"
"2022-10-19","265000.00","GRATIS_ONGKIR","260000.00"
"2022-10-19","72680.00","GRATIS_ONGKIR","67680.00"
"2022-10-11","207800.00","GRATIS_ONGKIR","202800.00"
"2022-10-12","9748.00","GRATIS_ONGKIR","4748.00"
"2022-10-02","4050.00","GRATIS_ONGKIR","-950.00"
"2022-10-27","197500.00","GRATIS_ONGKIR","192500.00"
"2022-10-27","260000.00","GRATIS_ONGKIR","255000.00"
"2022-10-05","72675.00","GRATIS_ONGKIR","67675.00"
"2022-10-25","450000.00","GRATIS_ONGKIR","445000.00"
"2022-10-27","172500.00","GRATIS_ONGKIR","167500.00"
"2022-10-02","195000.00","GRATIS_ONGKIR","190000.00"
"2022-10-24","36375.00","GRATIS_ONGKIR","31375.00"
"2022-10-06","99750.00","GRATIS_ONGKIR","94750.00"
"2022-10-19","110000.00","GRATIS_ONGKIR","105000.00"
"2022-10-06","88000.00","GRATIS_ONGKIR","83000.00"
"2022-10-16","465000.00","GRATIS_ONGKIR","460000.00"
"2022-10-03","178322.00","GRATIS_ONGKIR","173322.00"
"2022-10-20","1470000.00","GRATIS_ONGKIR","1465000.00"
"2022-10-17","105000.00","GRATIS_ONGKIR","100000.00"
"2022-10-30","315000.00","GRATIS_ONGKIR","310000.00"
"2022-10-04","138000.00","GRATIS_ONGKIR","133000.00"
"2022-10-02","198000.00","GRATIS_ONGKIR","193000.00"
"2022-10-20","398000.00","GRATIS_ONGKIR","393000.00"
"2022-10-16","249800.00","GRATIS_ONGKIR","244800.00"
"2022-10-16","217999.00","GRATIS_ONGKIR","212999.00"
"2022-10-29","718200.00","GRATIS_ONGKIR","713200.00"
"2022-10-26","110000.00","GRATIS_ONGKIR","105000.00"
"2022-10-05","330000.00","GRATIS_ONGKIR","325000.00"
"2022-10-30","31100.00","GRATIS_ONGKIR","26100.00"
"2022-10-29","236997.00","GRATIS_ONGKIR","231997.00"
"2022-10-24","193500.00","GRATIS_ONGKIR","188500.00"
"2022-10-09","35000.00","GRATIS_ONGKIR","30000.00"
"2022-10-11","3661020.00","GRATIS_ONGKIR","3656020.00"
"2022-10-02","104000.00","GRATIS_ONGKIR","99000.00"
"2022-10-21","35970.00","GRATIS_ONGKIR","30970.00"
"2022-10-11","399998.00","GRATIS_ONGKIR","394998.00"
"2022-10-09","197619.00","GRATIS_ONGKIR","192619.00"
"2022-10-07","72500.00","GRATIS_ONGKIR","67500.00"
"2022-10-16","60500.00","GRATIS_ONGKIR","55500.00"
"2022-10-12","95000.00","GRATIS_ONGKIR","90000.00"
"2022-10-23","320000.00","GRATIS_ONGKIR","315000.00"
"2022-10-22","54900.00","GRATIS_ONGKIR","49900.00"
"2022-10-12","39000.00","GRATIS_ONGKIR","34000.00"
"2022-10-09","20000.00","GRATIS_ONGKIR","15000.00"
"2022-10-02","125000.00","GRATIS_ONGKIR","120000.00"
"2022-10-13","410000.00","GRATIS_ONGKIR","405000.00"
"2022-10-13","170000.00","GRATIS_ONGKIR","165000.00"
"2022-10-05","218000.00","GRATIS_ONGKIR","213000.00"
"2022-10-13","205000.00","GRATIS_ONGKIR","200000.00"
"2022-10-28","125000.00","GRATIS_ONGKIR","120000.00"
"2022-10-22","44000.00","GRATIS_ONGKIR","39000.00"
"2022-10-31","27000.00","GRATIS_ONGKIR","22000.00"
"2022-10-28","499000.00","GRATIS_ONGKIR","494000.00"
"2022-10-25","550000.00","GRATIS_ONGKIR","545000.00"
"2022-10-07","375000.00","GRATIS_ONGKIR","370000.00"
"2022-10-22","56000.00","GRATIS_ONGKIR","51000.00"
"2022-10-15","37500.00","GRATIS_ONGKIR","32500.00"
"2022-10-28","61200.00","GRATIS_ONGKIR","56200.00"
"2022-10-03","555000.00","GRATIS_ONGKIR","550000.00"
"2022-10-01","111100.00","AWAL_GAJIAN","96100.00"
"2022-10-29","76500.00","GRATIS_ONGKIR","71500.00"
"2022-10-25","887550.00","GRATIS_ONGKIR","882550.00"
"2022-10-03","1320000.00","GRATIS_ONGKIR","1315000.00"
"2022-10-28","106500.00","GRATIS_ONGKIR","101500.00"
"2022-10-13","199900.00","GRATIS_ONGKIR","194900.00"
"2022-10-09","70800.00","GRATIS_ONGKIR","65800.00"
"2022-10-15","1439000.00","GRATIS_ONGKIR","1434000.00"
"2022-10-25","5840000.00","GRATIS_ONGKIR","5835000.00"
"2022-10-07","3380.00","GRATIS_ONGKIR","-1620.00"
"2022-10-19","68888.00","GRATIS_ONGKIR","63888.00"
"2022-10-06","259000.00","GRATIS_ONGKIR","254000.00"
"2022-10-31","585000.00","GRATIS_ONGKIR","580000.00"
"2022-10-03","149650.00","GRATIS_ONGKIR","144650.00"
"2022-10-23","103900.00","GRATIS_ONGKIR","98900.00"
"2022-10-29","507000.00","GRATIS_ONGKIR","502000.00"
"2022-10-29","225900.00","GRATIS_ONGKIR","220900.00"
"2022-10-17","104000.00","GRATIS_ONGKIR","99000.00"
"2022-10-17","72680.00","GRATIS_ONGKIR","67680.00"
"2022-10-01","347997.00","AWAL_GAJIAN","332997.00"
"2022-10-27","15700.00","GRATIS_ONGKIR","10700.00"
"2022-10-02","1690.00","GRATIS_ONGKIR","-3310.00"
"2022-10-12","379800.00","GRATIS_ONGKIR","374800.00"
"2022-10-23","254250.00","GRATIS_ONGKIR","249250.00"
"2022-10-24","898000.00","GRATIS_ONGKIR","893000.00"
"2022-10-13","10650000.00","GRATIS_ONGKIR","10645000.00"
"2022-10-05","459998.00","GRATIS_ONGKIR","454998.00"
"2022-10-28","1788000.00","GRATIS_ONGKIR","1783000.00"
"2022-10-26","39800.00","GRATIS_ONGKIR","34800.00"
"2022-10-08","202710.00","GRATIS_ONGKIR","197710.00"
"2022-10-25","198000.00","GRATIS_ONGKIR","193000.00"
"2022-10-18","104000.00","GRATIS_ONGKIR","99000.00"
"2022-10-20","150000.00","GRATIS_ONGKIR","145000.00"
"2022-10-03","75000.00","GRATIS_ONGKIR","70000.00"
"2022-10-25","215100.00","GRATIS_ONGKIR","210100.00"
"2022-10-12","49575.00","GRATIS_ONGKIR","44575.00"
"2022-10-03","164445.00","GRATIS_ONGKIR","159445.00"
"2022-10-11","80000.00","GRATIS_ONGKIR","75000.00"
"2022-10-20","26000.00","GRATIS_ONGKIR","21000.00"
"2022-10-27","157250.00","GRATIS_ONGKIR","152250.00"
"2022-10-25","53000.00","GRATIS_ONGKIR","48000.00"
"2022-10-11","599998.00","GRATIS_ONGKIR","594998.00"
"2022-10-20","65172.00","GRATIS_ONGKIR","60172.00"
"2022-10-22","472500.00","GRATIS_ONGKIR","467500.00"
"2022-10-28","17500.00","GRATIS_ONGKIR","12500.00"
"2022-10-12","55000.00","GRATIS_ONGKIR","50000.00"
"2022-10-03","5491530.00","GRATIS_ONGKIR","5486530.00"
"2022-10-17","208500.00","GRATIS_ONGKIR","203500.00"
"2022-10-08","250200.00","GRATIS_ONGKIR","245200.00"
"2022-10-25","119700.00","GRATIS_ONGKIR","114700.00"
"2022-10-14","80000.00","GRATIS_ONGKIR","75000.00"
"2022-10-25","193500.00","GRATIS_ONGKIR","188500.00"
"2022-10-14","330000.00","GRATIS_ONGKIR","325000.00"
"2022-10-29","21000.00","GRATIS_ONGKIR","16000.00"
"2022-10-11","44400.00","GRATIS_ONGKIR","39400.00"
"2022-10-16","447000.00","GRATIS_ONGKIR","442000.00"
"2022-10-21","93300.00","GRATIS_ONGKIR","88300.00"
"2022-10-01","159900.00","AWAL_GAJIAN","144900.00"
"2022-10-23","217500.00","GRATIS_ONGKIR","212500.00"
"2022-10-08","960000.00","GRATIS_ONGKIR","955000.00"
"2022-10-26","115999.00","GRATIS_ONGKIR","110999.00"
"2022-10-08","119900.00","GRATIS_ONGKIR","114900.00"
"2022-10-06","229999.00","GRATIS_ONGKIR","224999.00"
"2022-10-21","62400.00","GRATIS_ONGKIR","57400.00"
"2022-10-08","72500.00","GRATIS_ONGKIR","67500.00"
"2022-10-14","550000.00","GRATIS_ONGKIR","545000.00"
"2022-10-30","1788000.00","GRATIS_ONGKIR","1783000.00"
"2022-10-06","1990000.00","GRATIS_ONGKIR","1985000.00"
"2022-10-24","165000.00","GRATIS_ONGKIR","160000.00"
"2022-10-22","46000.00","GRATIS_ONGKIR","41000.00"
"2022-10-09","101000.00","GRATIS_ONGKIR","96000.00"
"2022-10-06","1659000.00","GRATIS_ONGKIR","1654000.00"
"2022-10-30","270580.00","GRATIS_ONGKIR","265580.00"
"2022-10-07","240000.00","GRATIS_ONGKIR","235000.00"
"2022-10-21","10000.00","GRATIS_ONGKIR","5000.00"
"2022-10-31","165000.00","GRATIS_ONGKIR","160000.00"
"2022-10-26","80250.00","GRATIS_ONGKIR","75250.00"
"2022-10-10","79000.00","10_10","71500.00"
"2022-10-17","2250000.00","GRATIS_ONGKIR","2245000.00"
"2022-10-20","1440000.00","GRATIS_ONGKIR","1435000.00"
"2022-10-14","185000.00","GRATIS_ONGKIR","180000.00"
"2022-10-16","387000.00","GRATIS_ONGKIR","382000.00"
"2022-10-10","72000.00","10_10","64500.00"
"2022-10-29","78790.00","GRATIS_ONGKIR","73790.00"
"2022-10-02","750000.00","GRATIS_ONGKIR","745000.00"
"2022-10-02","85000.00","GRATIS_ONGKIR","80000.00"
"2022-10-31","218000.00","GRATIS_ONGKIR","213000.00"
"2022-10-12","358000.00","GRATIS_ONGKIR","353000.00"
"2022-10-04","64000.00","GRATIS_ONGKIR","59000.00"
"2022-10-11","137000.00","GRATIS_ONGKIR","132000.00"
"2022-10-20","3299700.00","GRATIS_ONGKIR","3294700.00"
"2022-10-15","415000.00","GRATIS_ONGKIR","410000.00"
"2022-10-28","230000.00","GRATIS_ONGKIR","225000.00"
"2022-10-27","360000.00","GRATIS_ONGKIR","355000.00"
"2022-10-13","780000.00","GRATIS_ONGKIR","775000.00"
"2022-10-05","219000.00","GRATIS_ONGKIR","214000.00"
"2022-10-21","319200.00","GRATIS_ONGKIR","314200.00"
"2022-10-18","109000.00","GRATIS_ONGKIR","104000.00"
"2022-10-20","379800.00","GRATIS_ONGKIR","374800.00"
"2022-10-17","134700.00","GRATIS_ONGKIR","129700.00"
"2022-10-20","496500.00","GRATIS_ONGKIR","491500.00"
"2022-10-12","109630.00","GRATIS_ONGKIR","104630.00"
"2022-10-02","338000.00","GRATIS_ONGKIR","333000.00"
"2022-10-21","569700.00","GRATIS_ONGKIR","564700.00"
"2022-10-13","148725.00","GRATIS_ONGKIR","143725.00"
"2022-10-27","423000.00","GRATIS_ONGKIR","418000.00"
"2022-10-02","278000.00","GRATIS_ONGKIR","273000.00"
"2022-10-09","280000.00","GRATIS_ONGKIR","275000.00"
"2022-10-24","506997.00","GRATIS_ONGKIR","501997.00"
"2022-10-03","206664.00","GRATIS_ONGKIR","201664.00"
"2022-10-04","315000.00","GRATIS_ONGKIR","310000.00"
"2022-10-02","39000.00","GRATIS_ONGKIR","34000.00"
"2022-10-05","105000.00","GRATIS_ONGKIR","100000.00"
"2022-10-08","239700.00","GRATIS_ONGKIR","234700.00"
"2022-10-07","157580.00","GRATIS_ONGKIR","152580.00"
"2022-10-23","105400.00","GRATIS_ONGKIR","100400.00"
"2022-10-20","155000.00","GRATIS_ONGKIR","150000.00"
"2022-10-28","115000.00","GRATIS_ONGKIR","110000.00"
"2022-10-25","131746.00","GRATIS_ONGKIR","126746.00"
"2022-10-04","128040.00","GRATIS_ONGKIR","123040.00"
"2022-10-15","278000.00","GRATIS_ONGKIR","273000.00"
"2022-10-08","3340.00","GRATIS_ONGKIR","-1660.00"
"2022-10-09","109800.00","GRATIS_ONGKIR","104800.00"
"2022-10-16","131000.00","GRATIS_ONGKIR","126000.00"
"2022-10-04","290000.00","GRATIS_ONGKIR","285000.00"
"2022-10-20","84000.00","GRATIS_ONGKIR","79000.00"
"2022-10-26","350000.00","GRATIS_ONGKIR","345000.00"
"2022-10-04","499000.00","GRATIS_ONGKIR","494000.00"
"2022-10-27","75780.00","GRATIS_ONGKIR","70780.00"
"2022-10-04","160000.00","GRATIS_ONGKIR","155000.00"
"2022-10-11","980000.00","GRATIS_ONGKIR","975000.00"
"2022-10-20","54000.00","GRATIS_ONGKIR","49000.00"
"2022-10-24","6150000.00","GRATIS_ONGKIR","6145000.00"
"2022-10-02","136500.00","GRATIS_ONGKIR","131500.00"
"2022-10-25","4050.00","GRATIS_ONGKIR","-950.00"
"2022-10-11","298000.00","GRATIS_ONGKIR","293000.00"
"2022-10-18","236370.00","GRATIS_ONGKIR","231370.00"
"2022-10-18","64900.00","GRATIS_ONGKIR","59900.00"
"2022-10-19","75000.00","GRATIS_ONGKIR","70000.00"
"2022-10-13","194700.00","GRATIS_ONGKIR","189700.00"
"2022-10-06","120000.00","GRATIS_ONGKIR","115000.00"
"2022-10-05","17900.00","GRATIS_ONGKIR","12900.00"
"2022-10-30","585000.00","GRATIS_ONGKIR","580000.00"
"2022-10-12","49575.00","GRATIS_ONGKIR","44575.00"
"2022-10-12","19425.00","GRATIS_ONGKIR","14425.00"
"2022-10-01","825000.00","AWAL_GAJIAN","810000.00"
"2022-10-20","959700.00","GRATIS_ONGKIR","954700.00"
"2022-10-14","130000.00","GRATIS_ONGKIR","125000.00"
"2022-10-12","1950000.00","GRATIS_ONGKIR","1945000.00"
"2022-10-06","299997.00","GRATIS_ONGKIR","294997.00"
"2022-10-21","227700.00","GRATIS_ONGKIR","222700.00"
"2022-10-11","57000.00","GRATIS_ONGKIR","52000.00"
"2022-10-20","177000.00","GRATIS_ONGKIR","172000.00"
"2022-10-08","140000.00","GRATIS_ONGKIR","135000.00"
"2022-10-04","581400.00","GRATIS_ONGKIR","576400.00"
"2022-10-24","689997.00","GRATIS_ONGKIR","684997.00"
"2022-10-27","105400.00","GRATIS_ONGKIR","100400.00"
"2022-10-16","217500.00","GRATIS_ONGKIR","212500.00"
"2022-10-05","170700.00","GRATIS_ONGKIR","165700.00"
"2022-10-30","75000.00","GRATIS_ONGKIR","70000.00"
"2022-10-03","525.00","GRATIS_ONGKIR","-4475.00"
"2022-10-05","529000.00","GRATIS_ONGKIR","524000.00"
"2022-10-01","129270.00","AWAL_GAJIAN","114270.00"
"2022-10-25","169000.00","GRATIS_ONGKIR","164000.00"
"2022-10-26","435000.00","GRATIS_ONGKIR","430000.00"
"2022-10-12","71000.00","GRATIS_ONGKIR","66000.00"
"2022-10-21","280000.00","GRATIS_ONGKIR","275000.00"
"2022-10-16","1300000.00","GRATIS_ONGKIR","1295000.00"
"2022-10-05","837000.00","GRATIS_ONGKIR","832000.00"
"2022-10-16","78790.00","GRATIS_ONGKIR","73790.00"
"2022-10-11","81000.00","GRATIS_ONGKIR","76000.00"
"2022-10-14","319900.00","GRATIS_ONGKIR","314900.00"
"2022-10-22","161592.00","GRATIS_ONGKIR","156592.00"
"2022-10-30","48450.00","GRATIS_ONGKIR","43450.00"
"2022-10-13","41990.00","GRATIS_ONGKIR","36990.00"
"2022-10-18","498000.00","GRATIS_ONGKIR","493000.00"
"2022-10-30","129500.00","GRATIS_ONGKIR","124500.00"
"2022-10-25","312000.00","GRATIS_ONGKIR","307000.00"
"2022-10-06","6150000.00","GRATIS_ONGKIR","6145000.00"
"2022-10-30","53500.00","GRATIS_ONGKIR","48500.00"
"2022-10-10","170000.00","10_10","162500.00"
"2022-10-04","54000.00","GRATIS_ONGKIR","49000.00"
"2022-10-08","165000.00","GRATIS_ONGKIR","160000.00"
"2022-10-21","359700.00","GRATIS_ONGKIR","354700.00"
"2022-10-09","4545000.00","GRATIS_ONGKIR","4540000.00"
"2022-10-22","116250.00","GRATIS_ONGKIR","111250.00"
"2022-10-03","4977000.00","GRATIS_ONGKIR","4972000.00"
"2022-10-09","68000.00","GRATIS_ONGKIR","63000.00"
"2022-10-13","149000.00","GRATIS_ONGKIR","144000.00"
"2022-10-08","55000.00","GRATIS_ONGKIR","50000.00"
"2022-10-07","159000.00","GRATIS_ONGKIR","154000.00"
"2022-10-27","387000.00","GRATIS_ONGKIR","382000.00"
"2022-10-17","103364.00","GRATIS_ONGKIR","98364.00"
"2022-10-23","215100.00","GRATIS_ONGKIR","210100.00"
"2022-10-27","104000.00","GRATIS_ONGKIR","99000.00"
"2022-10-30","10650000.00","GRATIS_ONGKIR","10645000.00"
"2022-10-30","149000.00","GRATIS_ONGKIR","144000.00"
"2022-10-01","290982.00","GRATIS_ONGKIR","285982.00"
"2022-10-28","420000.00","GRATIS_ONGKIR","415000.00"
"2022-10-22","79000.00","GRATIS_ONGKIR","74000.00"
"2022-10-27","44000.00","GRATIS_ONGKIR","39000.00"
"2022-10-25","220000.00","GRATIS_ONGKIR","215000.00"
"2022-10-18","21724.00","GRATIS_ONGKIR","16724.00"
"2022-10-31","94500.00","GRATIS_ONGKIR","89500.00"
"2022-10-23","75980.00","GRATIS_ONGKIR","70980.00"
"2022-10-26","256000.00","GRATIS_ONGKIR","251000.00"
"2022-10-02","84000.00","GRATIS_ONGKIR","79000.00"
"2022-10-07","31100.00","GRATIS_ONGKIR","26100.00"
"2022-10-18","128000.00","GRATIS_ONGKIR","123000.00"
"2022-10-01","2000.00","AWAL_GAJIAN","-13000.00"
"2022-10-01","33343.00","GRATIS_ONGKIR","28343.00"
"2022-10-28","113800.00","GRATIS_ONGKIR","108800.00"
"2022-10-20","47000.00","GRATIS_ONGKIR","42000.00"
"2022-10-12","899997.00","GRATIS_ONGKIR","894997.00"
"2022-10-17","315000.00","GRATIS_ONGKIR","310000.00"
"2022-11-24","65000.00","GRATIS_ONGKIR","60000.00"
"2022-11-16","215100.00","GRATIS_ONGKIR","210100.00"
"2022-11-01","825000.00","GRATIS_ONGKIR","820000.00"
"2022-11-11","51000.00","GRATIS_ONGKIR","46000.00"
"2022-11-24","136500.00","GRATIS_ONGKIR","131500.00"
"2022-11-18","193800.00","GRATIS_ONGKIR","188800.00"
"2022-11-16","415000.00","GRATIS_ONGKIR","410000.00"
"2022-11-03","73998.00","GRATIS_ONGKIR","68998.00"
"2022-11-23","281940.00","GRATIS_ONGKIR","276940.00"
"2022-11-24","59700.00","GRATIS_ONGKIR","54700.00"
"2022-11-05","26270.00","GRATIS_ONGKIR","21270.00"
"2022-11-09","297000.00","GRATIS_ONGKIR","292000.00"
"2022-11-09","170000.00","GRATIS_ONGKIR","165000.00"
"2022-11-18","150000.00","GRATIS_ONGKIR","145000.00"
"2022-11-11","115000.00","GRATIS_ONGKIR","110000.00"
"2022-11-20","1074000.00","GRATIS_ONGKIR","1069000.00"
"2022-11-25","138500.00","GRATIS_ONGKIR","133500.00"
"2022-11-03","370000.00","GRATIS_ONGKIR","365000.00"
"2022-11-28","39800.00","GRATIS_ONGKIR","34800.00"
"2022-11-18","5700000.00","GRATIS_ONGKIR","5695000.00"
"2022-11-27","330000.00","GRATIS_ONGKIR","325000.00"
"2022-11-13","65000.00","GRATIS_ONGKIR","60000.00"
"2022-11-20","159000.00","GRATIS_ONGKIR","154000.00"
"2022-11-17","91800.00","GRATIS_ONGKIR","86800.00"
"2022-11-06","25600.00","GRATIS_ONGKIR","20600.00"
"2022-11-24","218040.00","GRATIS_ONGKIR","213040.00"
"2022-11-18","747000.00","GRATIS_ONGKIR","742000.00"
"2022-11-01","310000.00","GRATIS_ONGKIR","305000.00"
"2022-11-06","199000.00","GRATIS_ONGKIR","194000.00"
"2022-11-30","18455.00","GRATIS_ONGKIR","13455.00"
"2022-11-05","48450.00","GRATIS_ONGKIR","43450.00"
"2022-11-20","71000.00","GRATIS_ONGKIR","66000.00"
"2022-11-04","2250000.00","GRATIS_ONGKIR","2245000.00"
"2022-11-17","179800.00","GRATIS_ONGKIR","174800.00"
"2022-11-10","825000.00","GRATIS_ONGKIR","820000.00"
"2022-11-13","310000.00","GRATIS_ONGKIR","305000.00"
"2022-11-27","106500.00","GRATIS_ONGKIR","101500.00"
